//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템종류	필요 아이템	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율		최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전효과)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4(유지효과)	"효과 5(발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류설정	보석옵션설정	변환될무기설정	변환될확률설정	레드칩액수설정	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용레벨	최대사용레벨	아이템그룹	사용제한그룹	중첩사용개수	효과적용수치	사용대상최소제련수치	사용대상최대제련수치	귀속해제 가능	귀속 여부	귀속 해제 후 상태	타격 시 발동 마법	발동 레벨	마법 확률	대상	타격 당했을 시 발동 마법	발동 레벨	마법 확률	대상	착용 시 발동 마법	발동 레벨	제련 가능	속성 제련 가능 여부	보석 제련 가능	피어싱 가능 여부	각성 가능 여부	아이템 시간 소비 타입
//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce 	dwUprouse	bAbsoluteTime
//6	II_DEFAULT	IDS_PROPITEM_TXT_000000	1	1	IK1_SYSTEM	=	=	=	=	=	=	1	=	=	=	=	=	=	=	0	=	=	=	=	=	=	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	0.07	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	""""""	0	""""""	IDS_PROPITEM_TXT_000001	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_QUE_ROACHFLUID4	IDS_PROPITEM_TXT_005786	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenPotWaterb.dds"""	0	""""""	IDS_PROPITEM_TXT_005787	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_SWT_QURION	IDS_PROPITEM_TXT_005788	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_SWD	JOB_KNIGHT	TRUE	=	=	0	800000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	=	=	=	=	=	=	320	323	_NONE	0	0	0	0	0	=	WT_MELEE_SWD	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.035	=	AR_SHORT	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaSwtBastar.dds"""	0	""""""	IDS_PROPITEM_TXT_005789	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_AXE_QURION	IDS_PROPITEM_TXT_005790	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	TRUE	=	=	0	720000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	60	=	=	=	=	=	=	265	273	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_HORIZONTAL	AS_DIAGONAL	AS_VERTICAL	AS_THRUST	=	=	=	=	=	0.085	=	AR_SHORT	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaAxePericuum.dds"""	0	""""""	IDS_PROPITEM_TXT_005791	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_KNU_QURION	IDS_PROPITEM_TXT_005792	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_KNUCKLEHAMMER	JOB_ASSIST	TRUE	=	=	0	880000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	60	=	=	=	=	=	=	264	266	_NONE	0	0	0	0	0	=	WT_MELEE_KNUCKLE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.07	=	AR_SHORT	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_KNUCKLE01	XI_HIT_KNUCKLE01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGCHEM	SND_PC_DMGCHEC	"""itm_WeaKnuNecryn.dds"""	0	""""""	IDS_PROPITEM_TXT_005793	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_CHEE_QURION	IDS_PROPITEM_TXT_005794	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_CHEERSTICK	JOB_ASSIST	TRUE	=	=	0	720000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	=	=	=	=	=	=	264	266	_NONE	0	0	0	0	0	=	WT_MELEE_STICK	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.05	=	AR_SHORT	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGCHEH	SND_PC_DMGCHEC	"""itm_WeaCheShaber.dds"""	0	""""""	IDS_PROPITEM_TXT_005795	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_WAN_QURION	IDS_PROPITEM_TXT_005796	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_WAND	JOB_MAGICIAN	TRUE	=	=	0	240000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	60	=	=	=	=	=	=	264	266	_NONE	0	0	0	0	0	=	WT_MAGIC_WAND	=	=	=	=	=	=	=	=	=	0.025	=	AR_RANGE	=	DST_INT	=	=	3	=	=	=	=	=	=	=	=	=	=	=	50	=	=	=	=	=	=	=	=	=	=	=	XI_FIR_WAND01	XI_FIR_WAND01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGWANH	SND_PC_DMGWANC	"""itm_WeaWanNeplus.dds"""	0	""""""	IDS_PROPITEM_TXT_005797	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_YOY_QURION	IDS_PROPITEM_TXT_005798	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_YOYO	JOB_ACROBAT	TRUE	=	=	0	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	=	=	1	=	=	=	211	212	_NONE	0	0	0	0	0	=	WT_MELEE_YOYO	=	=	=	=	=	=	=	=	=	0.075	=	AR_HRANGE	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	SI_GEN_KNOCK_BACK	=	20	=	=	=	=	=	=	=	=	=	=	=	=	XI_ITEM_YOYO_ATK17	XI_HIT_YOY01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGYOYB	SND_PC_DMGYOYC	"""itm_WeaYoyHander.dds"""	0	""""""	IDS_PROPITEM_TXT_005799	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_BOW_QURION	IDS_PROPITEM_TXT_005800	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_BOW	JOB_ACROBAT	TRUE	=	=	0	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	=	=	1	=	IK2_BULLET	=	237	239	_NONE	0	0	0	0	0	=	WT_RANGE_BOW	=	=	=	=	=	=	=	=	=	0.07	=	AR_WAND	=	DST_ATTACKSPEED	=	=	70	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_BOW01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGBOWB	SND_PC_DMGBOWC	"""itm_WeaBowCiclon.dds"""	0	""""""	IDS_PROPITEM_TXT_005801	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_STA_QURION	IDS_PROPITEM_TXT_005802	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_STAFF	JOB_MAGICIAN	TRUE	=	=	0	280000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	60	=	=	=	=	=	=	259	262	_NONE	0	0	0	6	6	=	WT_MELEE_STAFF	=	=	=	=	=	=	=	=	=	0.045	=	AR_SHORT	=	DST_INT	=	=	3	=	=	=	=	=	=	=	=	=	=	=	18	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	SND_PC_DMGSWD	SND_PC_DMGSWDC	"""itm_WeaStaBirdin.dds"""	0	""""""	IDS_PROPITEM_TXT_005803	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_KEY_DKDUIDCARD2	IDS_PROPITEM_TXT_005804	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenMatEleEarth.dds"""	0	""""""	IDS_PROPITEM_TXT_005805	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_QUE_CILLIN	IDS_PROPITEM_TXT_005806	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysQueSaintH.dds"""	0	""""""	IDS_PROPITEM_TXT_005807	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_QUE_FAKERIBENUUM	IDS_PROPITEM_TXT_005808	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueScollg.dds"""	0	""""""	IDS_PROPITEM_TXT_005809	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_QUE_PURERIBENUUM	IDS_PROPITEM_TXT_005810	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueScollg.dds"""	0	""""""	IDS_PROPITEM_TXT_005811	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_KEY_DKDUIDCARD3	IDS_PROPITEM_TXT_005812	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenMatEleEarth.dds"""	0	""""""	IDS_PROPITEM_TXT_005813	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_QUE_TRIDUUM	IDS_PROPITEM_TXT_005814	1	9999	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysQueScollg.dds"""	0	""""""	IDS_PROPITEM_TXT_005815	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_KEY_DKDUIDCARD4	IDS_PROPITEM_TXT_005816	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenMatEleWind.dds"""	0	""""""	IDS_PROPITEM_TXT_005817	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_JEW_NEC_PURAN	IDS_PROPITEM_TXT_005818	1	1	IK1_GENERAL	IK2_JEWELRY	IK3_NECKLACE	=	TRUE	=	=	10000	=	=	=	=	=	PARTS_NECKLACE1	=	0	=	=	85	=	=	1	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP_MAX	=	=	50	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	85	=	=	=	"""itm_GenJewNecNorNec01.dds"""	0	""""""	IDS_PROPITEM_TXT_005819	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_SYS_SYS_KEY_ROACHKEY	IDS_PROPITEM_TXT_005820	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_QUEST	=	TRUE	=	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_SysSysKeyGate1.dds"""	0	""""""	IDS_PROPITEM_TXT_005821	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_AXKEAKOON1	IDS_PROPITEM_TXT_005822	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	8650	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAxKeakoon1.dds"""	0	""""""	IDS_PROPITEM_TXT_005823	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_SWKEAKOON1	IDS_PROPITEM_TXT_005824	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	8720	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemSwKeakoon1.dds"""	0	""""""	IDS_PROPITEM_TXT_005825	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_AXKEAKOON2	IDS_PROPITEM_TXT_005826	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	8770	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAxKeakoon2.dds"""	0	""""""	IDS_PROPITEM_TXT_005827	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_SWKEAKOON2	IDS_PROPITEM_TXT_005828	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	8820	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemSwKeakoon2.dds"""	0	""""""	IDS_PROPITEM_TXT_005829	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_AXKEAKOON3	IDS_PROPITEM_TXT_005830	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	9120	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAxKeakoon3.dds"""	0	""""""	IDS_PROPITEM_TXT_005831	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_SWKEAKOON3	IDS_PROPITEM_TXT_005832	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	9170	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemSwKeakoon3.dds"""	0	""""""	IDS_PROPITEM_TXT_005833	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_GEN_GEM_GEM_ROACHFL1	IDS_PROPITEM_TXT_005834	1	9999	IK1_GENERAL	IK2_GEM	IK3_GEM	=	TRUE	=	=	8870	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemRoachFl1.dds"""	0	""""""	IDS_PROPITEM_TXT_005835	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
